word,big
pematang,-0.8
pembabil,-0.8
pembahasan,0.2
pembaiatan,-0.6
pembaikan,0.63
pembalut,-0.6
pembangkang,-0.8
pembantah,-0.8
pembaruan,0.8
pembarut,-0.6
pembatalan,-0.6
pembeli,0.4
pembelit,-0.6
pembenaran,0.5
pembendung,-0.6
pembentukan,0.5
pemberadaban,-0.6
pemberian,-0.3
pemberitahuan,-0.6
pemberon-takan,-0.8
pembersih,-0.8
pembesar,-0.4
pembetulan,0.63
pembiasaan,0.6
pembimbing,0.6
pembohong,-0.775
pembudayaan,-1.0
pembungkus,-0.6
pemburu,-1.0
pemenang,0.6
pemenangnya,0.8
pemerasan,-0.8
pemerdaya,-0.8
pemikiran,-0.3
pemilik,0.6
pemilikan,0.6
peminta-minta,-0.8
pemisah,-0.6
pemuaian,0.6
pemuda,0.2
pemudaan,0.2
pemufakatan,0.8
pemuja,0.6
pemulihan,0.63
pemupusan,-0.6
pemurah,0.63
penabalan,-0.6
penabung,0.6
penahan,0.6
penakut,-0.5
penali,0.6
penambahan,0.4
penanda,-0.6
penandasan,0.6
penanganan,0.2
penanggalan,-0.8
penangguhan,0.3
penanggulangan,0.4
penanggung,-0.8
penangkalan,0.8
penangkis,-0.6
penanti,0.6
penarah,-0.6
penarung,-0.8
penasaran,-0.6
penat,0.4
penata,-0.6
pencahayaan,-0.6
pencatat,0.6
pencatatan,0.6
pencedok,0.6
pencegah,-0.41
pencegahan,0.6000000000000001
pencemaran,-0.775
pencerahan,-0.6
pencet,-0.4
pencitraan,0.4
pencolek api,-0.8
pencucuk,-0.6
pencukuran,-0.8
pendaftaran,0.6
pendahuluan,-0.27666666666666667
pendalaman,0.8
pendamai,-0.6
pendapatan,-0.3
pendataan,0.6
pendek,-0.3833333333333333
pendek akal,-0.6
pendek tali,-0.8
pendekar,0.6
pendendam,-0.63
penderitaan,-0.845
penderma,0.6
pendiam,-0.75
pendidik,0.6
pending,-0.6
pendongkrak,-0.6
pendukung,0.8
pendusta,-0.775
penegasan,0.6
penelik,-0.6
penengah,-0.6
penentang,-0.63
penentangan,-0.75
penentuan,0.615
penerang,0.8
penerangan,-0.3
penerima,0.4
penertiban,-0.4
peng-antara,-0.6
pengacau,-0.88
pengacauan,-0.8
pengajar,0.6
pengakuan,-0.3
pengalaman,0.4
pengalasan,0.6
pengaman,0.4
pengamitan,-0.8
pengandaian,0.6
pengang,-0.6
penganggur,-0.7150000000000001
pengangguran,-0.8
pengangkatan,-0.6
pengangkut,0.2
pengangkutan,-1.0
pengantara,-0.6
pengap,-0.8
pengapit,0.8
pengar,-0.8
pengaruh,0.3
pengasih,0.49666666666666665
pengasuh,0.6
pengebat,-0.6
pengecoh,-0.8
pengecut,-0.56
pengejawantahan,-0.6
pengeluaran,-0.6
pengembangan,0.6
pengembangannya,0.6
pengen,0.3
pengenalan,1.0
pengertian,0.6
pengesahan,-0.6
pengetahuan,0.8
pengetam,-0.6
penggabungan,0.6
penggali,-0.8
penggalian,0.8
pengganggu,-0.8
pengganti,0.3
penggaruk,-0.6
penggede,0.6
penggelapan,-0.8
penggemar,-0.5
penggentaran,-0.4
pengguguran,-0.6
pengguna,0.2
penggunaan,0.2
penghabisan,-0.6
penghalang,-1.0
penghalau,-0.63
penghambat,-1.0
penghapus,-0.6
penghapusan,-0.6
penghargaan,0.8
pengharmonisan,0.6
penghayatan,0.3
penghidupan,0.4
penghilangan,-0.6
penghimpunan,0.6
penghinaan,-1.0
penghisapan,-0.8
penghormatan,-0.6
penghukuman arestasi,-0.6
penghuni,0.6
pengikat,-0.6
penginapan,0.4
pengindahan,-0.4
pengingkaran,-0.6
pengintai,-0.6
pengirim,0.2
pengiriman,-1.0
pengiring,-0.6
pengotoran,-0.8
penguasaan,0.6
pengukuhan,-0.6
pengukur,0.6
pengumpil,-0.6
pengumpulan,0.6
pengumuman,-0.6
pengungkit,-0.6
pengunjukan,-0.6
pengurus,0.6
peniadaan,-0.6
penimbunan,0.2
penindasan,-0.8
penindihan,-0.8
pening,-0.675
peninggalan,0.8
penipu,-0.8
penis,-1.0
peniti,-0.8
penjara,-0.8
penjelasan,0.6
penjelmaan,-0.6
penjenang,0.8
penjuru,-0.6
penobatan,-0.6
penodong,-1.0
penolak,-0.6
penolong,0.8
penongkat,0.6
penongkat senduk,-0.6
pensiun,-0.6
pental,-0.6
penting,0.4266666666666667
pentung-pentungan,-0.8
penubuhan,-0.6
penuh,0.41
penuh sesak,-0.6
penumpang,-0.6
penumpil,0.6
penumpukan,0.2
penundukan,0.6
penunggu,0.3
penunggu dunia,0.4
penunjang,0.6
penurunan,-1.0
penurut,0.315
penutup,-0.6
penutupan,-0.4
penutur bahasa,-0.6
penuturan,-0.6
penyadaran,-0.6
penyadur,-0.6
penyakit,-0.7150000000000001
penyalut,-0.6
penyambut,0.4
penyangga,-0.6
penyanggah,-0.8
penyangkal,-0.8
penyantun,0.8
penyap,-0.6
penyatuan,-0.4
penyayang,0.71
penyebab,-0.6
penyekutuan (Allah),-1.0
penyelarasan,0.6
penyelesaian,0.4
penyelewengan,-0.8
penyelidikan,-1.0
penyemat,-0.8
penyempurnaan,0.6
penyepelean,-0.8
penyepit,-0.6
penyeragaman,0.2
penyerasian,0.6
penyerobotan,0.6
penyertifikatan,-0.8
penyesalan,-0.75
penyesuaian,0.6
penyigian,-0.6
penyimpan,0.6
penyimpangan,-0.8
penyinaran,-0.6
penyodok,-0.6
penyokong,0.6
penyudah,-0.4
penyudahan,-0.6
penyumbat,-0.6
penyungkit,-0.6
pepak,-0.6
pepat,-0.6
pepet,-1.0
peradam,-1.0
peragaan,-0.6
perahu,-0.8
perai,0.6
perak,-0.4
peramah,0.67
peran serta,0.6
peranakan,-0.3
perang,-0.6
perang mulut,-1.0
perangsang,0.3
peranjat,-0.6
perantara,-0.8
perantaraan,0.8
perapian,-0.8
perata,0.4
perataan,0.4
perbaikan,0.6
perban,-0.6
perbandingan,-0.5
perbantahan,-0.6
perbaraan,-0.8
perbedaan,-0.4
perbentrokan,1.0
perbincangan,-0.3
perca,-0.5
percabangan,-0.8
percaturan,-0.6
percaya,0.4
percaya diri,0.4
percederaan,1.0
percekcokan,-0.8
percuma,0.4
perdagangan,-0.75
perdamaian,0.63
perdata,-0.6
perdebatan,-0.6
perdeo,0.8
perduli,0.8
pere,0.6
perebutan,-0.3
perekat,-0.5
perembukan,0.8
perempuan cantik,1.0
perengus,-0.66
perenyak,-0.8
peres,-0.6
peresapan,0.6
peretel,-0.8
perfek,0.47666666666666674
pergabungan,-0.6
pergesekan,-0.8
pergeseran,1.0
pergi,-0.3
pergok,-1.0
perguaman,-0.8
perhatian,0.8
perhiasan,-0.8
perhimpunan,0.6
peri,0.6
peria,0.4
perian,0.6
periang,0.44
perih,-0.7150000000000001
perikemanusiaan,0.63
periksa,-1.0
perilaku,0.4
perincian,0.6
perindustrian,0.63
pering,-0.6
perisa,0.63
peristiwa,0.2
perit,-0.745
perjuangin,0.6
perkakas,-0.6
perkara,-0.8
perkasa,0.8
perkawinan,-0.6
perkembangan,-0.4
perkiraan,0.6
perkolasi,0.6
perkomplotan,0.4
perkumpulan,0.6
perkutut,-0.6
perlahan-lahan,-0.775
perlawanan,-0.5
perlembagaan,0.75
perlengkapan,-0.6
perlente,0.5
perlina,-0.6
perlu,0.5449999999999999
perlup,0.6
permadani,0.6
permai,-0.4
permanen,-0.315
permata,0.6
permenungan,-0.3
permufakatan,0.6
permukaan,-0.5
permukiman,0.6
permulaan,-0.3666666666666667
permusuhan,-1.0
pernik,0.6
perolehan,0.6
peronda,0.6
perosok,-0.8
perpaduan,0.8
perpanjangan,0.4
perpegangan,-0.4
persahabatan,0.8
persamaan,0.4
persangkutan,-0.4
persediaan,0.3
persekongkolan,0.4
persembahan,0.4
persen,0.4
persenan,0.4
persengketaan,-0.8
perseptif,0.55
perserikatan,0.6
perserupaan,0.8
persesuaian,0.8
persesuaian bunyi,-0.6
persetubuhan,-0.6
persiapan,0.4
persis,0.75
persoalan,-0.6
personalitas,0.2
persuasi,-0.6
pertahanin,0.2
pertahankan,0.2
pertama,0.63
pertanda,0.8
pertemuan,0.6
pertentangan,-1.0
pertiwi,0.3
pertolongan,0.8
pertukaran,0.2
pertumpahan,0.6
pertunjuk,-0.6
pertunjukan,-0.6
pertunjukan perasaan,-0.6
perubahan,0.8
perundungan,-0.8
peruntungan,0.4
perus,-1.0
perusahaan,0.6
perusuhan,-0.8
perut,0.6
perwira,0.8
perwujudan,-0.6
pesam,0.65
pesan,-0.3
pesanggrahan,0.4
pesat,0.3666666666666667
pesawat,-0.6
peserta,-0.6
pesona,0.4
pesta,0.8
pestaka,0.8
petah,-0.5
petah lidah,0.8
petaka,-0.8
petanda,-0.6
petes,0.8
petir,-0.6
petugas,-0.6
petung,-0.6
petus,-0.6
pgen,-0.2
php,-0.8
pialang,-0.6
piatu,-0.5
piawai,0.63
pica,-0.8
picik,0.63
picisan,-0.88
pihak,-0.6
pijat-pijat,-1.0
pikat,-0.8
pikir,-0.2
pikiran tumpul,-0.6
pikul,-0.4
pikulan,-0.4
pikun,-0.8
pilak,-1.0
pilih,-0.325
pilih-pilih,-0.6
pilihan,0.815
pilon,-0.675
pilu,-0.75
pinak,-0.6
pincang,-0.65
pindah,-0.3
pinggir,-0.8
pinggiran,0.5
pinggul,0.4
pingin,0.4
pingsan,-0.6
pinisepuh,0.6
pinky,0.6
pintar,0.57
pinter,0.5
pionir,0.6
pipis,-0.4
pipitan,-0.6
pisah,-0.6
pita,-0.8
pitam,-0.75
pitnah,-0.6
piye,-0.6
platonik,0.5
please,-0.6
plong,0.6
plonga-plongo,-0.6
plongah-plongoh,-0.6
plontos,-0.5
pls,-0.6
plus,0.4
pohon,-0.8
poin,0.4
pojok,-0.6
poko,-0.4
pokok,0.3
pokoknya,-0.6
pokonya,-0.4
pokta,1.0
pol,-0.6
pola,0.6
polemik,0.6
politik,-0.2
polos,-0.39
polusi,-0.8
pongah,-0.875
pongsu,-0.8
poor,-0.8
pop,1.0
popokan,-0.8
populer,1.0
porak-poranda,-1.0
porno,-1.0
pornografi,0.5
porsi,0.8
portofolio,0.4
pose,0.6
positif,0.69
potel,-1.0
potensi,0.6
potol,-0.8
potong,-0.4
potongan,-0.4
prabu,0.8
praduga,-0.6
prahara,-0.6
prajurit,-0.5
prakiraan,0.6
praktis,0.7150000000000001
pranatal,-0.6
prapendapat,-0.6
prasangka,-0.3
prasarana,0.6
prasetia,0.6
prawira,0.8
prayojana,0.6
prediksi,0.3
preferensi,0.6
prei,0.6
preinan,0.6
premium,0.4
preseden,0.4
presentasi,-0.6
presiden,0.6
pretel,-0.8
preventif,0.8
prigel,0.8
prihatin,-0.3
prima,0.7150000000000001
primadona,1.0
primbon,0.8
primer,-0.8
primitif,-0.43333333333333335
prinsipil,-0.8
probabilitas,0.6
problem,-0.8
prodeo,0.8
produk,0.6
produktif,0.515
profit,0.4
profitabel,0.8
progresif,0.63
prominen,1.0
promo,0.6
promote,0.6
prosa,-0.4
prosais,-0.6
prosedur,-0.8
proses,0.2
prospek,0.6
protektor,0.6
protes,-0.6
proud,1.0
provokasi,0.2
provokatif,0.5
proyeksi,0.6
pseudonim,0.4
psikopat,-0.63
puadai,0.8
puaka,-0.8
puas,0.5700000000000001
puasa,-0.4
puatang,-1.0
pub,-0.8
publikasi,0.4
pucat,-0.635
pudar,-0.3866666666666667
puisi,-0.6
puja,0.8
puji,0.8
pujian,0.5
pukal,0.6
pukang,-0.6
pukau,0.2
pukauan,0.8
pukul,-0.4
pukulan,-0.6
pulak,-0.4
pulas,0.4
pulsa,-0.6
pulut,0.6
pumpun,-0.6
pun,-0.6
punah,-0.65
puncak,-0.6
pundi,0.4
pundi-pundi,0.4
pundung,-0.8
punia,0.8
punk,-0.88
puntianak,-1.0
puntul,-0.5
puntung,-0.6
punya,0.6
punya nama,1.0
pupus,-0.75
puputan,-0.6
pura-pura,-0.58
purba,-0.55
purbakala,-0.5
purbasangka,-0.6
purna,0.6
purnabakti,-0.75
purnama,-0.3
purusa,0.6
purwa,-0.4
pusaka,0.8
pusang,-1.0
pusat,0.6
pusing,-0.8
pusing keling,-1.0
pusink,-0.6
puspa,0.8
puspamala,-0.6
puspita,0.6
pustaka,0.8
pusu,-0.8
pusung,-0.675
putau,-0.6
puterin,0.2
putih,-0.525
putih tulang,-0.4
putik,-0.63
putus,-0.5
putus akal,-1.0
putus jiwa,-1.0
putus kata,0.8
putus napas,-0.8
putus nyawa,-1.0
putus tali gantung,-0.4
putus usia,-0.6
putusan,0.6
puyan,-0.8
puyeng,-0.8
qada,-0.4
qadim,0.6
queen,0.4
quran,0.6
raba,-0.3
rabak,-0.6
rabies,-0.8
rabun jauh,-0.63
rad,-0.6
radang,-0.805
radikal,-0.8
radikalis,0.6
radius,-0.8
radu,0.6
rafi,0.6
ragam,-0.8
ragi,-0.63
ragu,-0.6
ragu-ragu,-0.6
raguk,-0.6
rahasia,0.3
rahayu,0.4
rahim,0.4
rahmat,-0.615
rahsia,0.5
raib,-0.6
raih,0.4
raihan,0.4
rais,0.6
raiso,-0.6
raja,0.5
rajah,0.2
rajam,-1.0
rajaman,-0.8
rajin,0.43333333333333335
rakaat,-0.8
rakitan,0.6
raksi,0.75
rakus,-0.63
rama,0.6
ramah,0.5133333333333333
ramah tamah,0.5
ramai,-0.5
ramaikan,0.6
ramal,-0.4
ramanda,0.6
rambang,-1.0
rame,0.2
rampak,-1.0
rampang,-0.4
rampas,-0.8
rampok,-1.0
rampuh,0.6
rampung,0.3
rampus,0.71
rana,0.8
ranai,-0.8
ranap,-1.0
rancak,0.5166666666666667
rancap,-0.8
rancau,-0.6
rancu,-0.75
randek,-0.6
random,-0.8
rang,-0.6
rangah,-0.75
ranggi,-0.75
rangkai,-0.8
rangkap,-0.3
rangkul,-0.6
rangsang,-0.6
rangup,-0.31
rani,0.8
rantai,-0.6
rantaian,-0.6
rantas,-0.6
rantus,-0.6
ranum,1.0
ranyah,-1.0
rapal,0.2
rapat,0.31666666666666665
rapet,-0.4
rapi,0.36000000000000004
rapuh,-0.58
rapun,-1.0
rasa,-0.4
rasa hati,-0.4
rasa malu,-0.8
rasai,0.2
rasain,-0.6
rasialisme,-1.0
rasio,-0.4
rasionalitas,-0.8
rasisme,-1.0
rasuk,-0.3
rata,-0.4
ratap,-0.6
ratapan,-0.6
ratna,0.4
ratu,0.4
rawa,0.8
rawak,-1.0
rawan,-0.77
rawat,0.3
rayah,-1.0
rayu,-0.8
rayuan,-0.6
ready,0.2
reaksi,-0.5
reaksioner,0.3
reaktif,0.5
real,0.4
realisasi,-0.6
realistis,0.8
realitas,-0.6
reba,-1.0
rebah,-0.3
rebak,-0.6
rebeh,-1.0
rebet,-1.0
rebut,-0.3
reca,-0.6
receh,-0.8
recehan,-0.8
recok,0.4
reda,0.5
redam,-0.5833333333333334
redang,-0.8
redik,-1.0
redup,-0.5800000000000001
redut,-0.88
refleks,0.6
refleksi,0.6
refresh,0.4
regenerasi,0.4
reguk,-0.6
reja,-0.5
rejeki,0.8
reka,-0.2
rekaan,0.6
rekam,-0.3
rekan,0.4
rekognisi,1.0
rekonsiliasi,0.8
reksa,0.6
rektifikasi,0.2
rel (kereta api),-0.8
rela,0.5
relai,-1.0
relasi,-0.4
relatif,-0.5
relevansi,-0.4
religi,0.2
religiositas,0.6
relung,-0.4
rem,-1.0
remaja,-0.4
rembas,-1.0
rembuk,0.6
rembukan,0.6
remeh,-0.5433333333333333
remeh-temeh,-0.63
rempak,-0.8
remuk,-0.8
remuk redam,-1.0
renang,0.2
rencana,-0.4
rendah,-0.8400000000000001
rendah hati,-0.75
rendahan,-0.75
rengeh,-0.6
renggang,-0.6
rengkuh,0.2
rengkuhan,0.2
rengsa,-0.75
renjana,0.2
renovasi,0.8
rentan,-0.8
renti,-0.6
rentik,-0.75
renyam,-0.63
renyang,-1.0
renyem,-0.6
reparasi,0.6
reply,0.4
repot,-1.0
represi,-0.8
reput,-0.675
reputasi,0.4
resah,-0.835
resam,0.6
resan,-1.0
resap,0.3
resek,-0.8
resep,0.6
reseptor,0.4
resesi,-1.0
residivis,-1.0
resistan,-0.4
resmi,0.4
resolusi,0.6
resonansi,-0.6
respon,0.4
respons,0.6
restan,-0.6
restoran,-0.8
resultan,-0.6
resurjensi,-1.0
retak,-0.8
retas,-0.6
retek,-0.6
revolusioner,0.3
rewel,-0.8
reyot,-0.6
rezeki,0.6
ria,0.4666666666666666
riah,0.6
riang,0.54
riang gembira,-0.6
rias,0.6
riasan,0.6
riba,-0.6
ribet,-0.8
ribut,-0.5166666666666667
ricuh,-0.4
rida,0.3
ridi,0.42
riil,0.8
rilis,0.6
rim,-0.6
rimas,-0.75
rimba,0.6
rimbun,0.63
rinai,0.2
rinding,-0.6
rindu,-0.3666666666666667
rindunya,-0.4
ringan,0.21666666666666667
ringan kepala,0.4
ringan lidah,-0.8
ringan mulut,-0.8
ringan tangan,0.4
ringan tulang,1.0
ringkas,-0.49
ringkih,-0.7150000000000001
ringkik,-0.6
ringkus,-1.0
rintik,-0.6
rintis,0.2
rintisan,0.2
rip,-1.0
ripuh,-0.75
ripuk,-0.75
risa,-0.8
risau,-0.63
risi,-0.6
risih,-0.5
risiko,-0.6
ritmis,-0.5
riuh,-0.5
riuk,-0.6
rizki,0.8
robek,-0.6
roboh,-1.0
roda,-1.0
rodan,-0.75
rogoh,-0.6
rogok,-0.6
roh,0.8
roh jahat,-0.8
rohaniah,0.4
rokok,-0.6
romantik,0.63
romantis,0.7150000000000001
rombak,-0.4
rombeng,-0.6
rombengan,-0.8
rombongan,-0.8
romong,-0.8
rompak,-1.0
rompeng,-0.8
rompes,-0.8
rompoh,-0.8
rompok,-0.4
rompong,-0.6
rompyok,-1.0
ronda,0.4
rongga,-0.6
ronggang,-0.6
rongkoh,-0.63
rongkol,-1.0
rongseng,-0.8
rongsok,-0.675
rongsokan,-0.6
rontok,-0.3
rosak,-0.6
rotan,0.8
rua,-0.8
ruai,-0.8
ruak,-0.8
ruang,-0.6
ruat,-0.8
rubuh,-1.0
rucah,-1.0
rudapaksa,-0.8
rudimen,-0.75
rudin,-1.0
rugi,-1.0
ruji,0.6
rukun,0.75
rum,0.75
rumah,0.6
rumah tangga,0.4
rumbing,-0.8
rumbu,-0.63
rumit,-0.72
rumor,-1.0
rumpil,-0.69
rumput,0.6
runcing,-0.465
rundung,-0.8
runtuh,-1.0
runtun,-1.0
runtut,0.675
runyam,-0.845
rupa,0.6
rupawan,0.5633333333333334
rurut,-1.0
rusak,-0.5166666666666667
rusak binasa,-0.8
rusuh,-0.4
rusuhan,0.2
rusuk,-0.8
rute,-0.4
ruwet,-0.775
ruyup,-1.0
sabak,-0.6
sabar,0.765
sabil,-0.8
sabit,-0.55
sad,-0.8
sadar,0.3
sadis,-0.625
sadu,0.675
sadur,-0.6
safa,-0.5900000000000001
safi,0.5
safih,-0.4
safinah,-0.6
sah,0.47
sahabat,0.4
sahabatku,0.6
sahabatnya,0.6
sahaja,0.4
sahara,-0.4
sahda,0.75
sahdu,0.75
sahi,-0.5
sahih,-0.49
sahut,0.2
sahutan,0.2
sains,0.6
saja,-0.6
sajak,-0.3
sajen,-0.8
saji,0.8
sakelek,0.8
sakhi,0.63
sakit,-0.865
sakit hati,-0.74
sakit ingat,-0.8
sakit ingatan,-0.65
sakit jiwa,-0.8
sakit-sakitan,-0.8
sakitnya,-0.8
sakral,-0.4
saksama,-0.36000000000000004
saksi,0.2
salah,-0.7250000000000001
salah angkuh,0.38
salah benang,-0.2
salah langkah,-0.6
salah roman,0.38
salah rupa,0.38
salah tingkah,-0.8
salah urat,-0.6
salahku,-0.8
salak,-0.6
salamat,0.8
salambersama,0.2
salat,1.0
saldo,0.4
saleh,0.75
sali,-0.5
salih,0.67
salim,0.7150000000000001
salin,0.3
sama,0.47
sama sekali,0.375
sama-sama,-0.8
samad,0.6
samapta,0.56
samar,-0.875
samar-samar,-0.67
sambalewa,-0.5
sambang,0.4
sambar,-0.6
sambaran,-0.6
sambat,-0.6
sambatan,0.8
sambel,-0.4
sambil lalu,-0.63
sambit,-1.0
sambung,-0.6
sambung tangan,0.8
sambungan jiwa,-0.6
sambungan tangan,0.8
sambut,0.6
sambutan,0.6
sami,0.615
sampah,-0.8
sampai,-0.4
sampai akal,0.33
sampai hati,-0.4
sampai rasa,-0.4
sampean,-0.8
samping,-0.8
sampingan,-0.75
sampuk,-0.6
sampul,-0.6
sampur,-0.6
samseng,0.6
samun,0.6
sandaran,0.6
sanding,-0.4
sandung,-1.0
sangat,0.41
sangat kejam,-0.63
sange,-1.0
sanggama,-0.4
sanggit,-0.6
sanggup,0.45
sangit,-1.0
sangka,0.3
sangkil,0.8
sangkut,-0.4
sangkut-paut,-0.4
sangsi,-0.5433333333333333
sani,0.645
sanjung,0.4
sanjungan,0.5
sano,-0.8
santai,-0.315
santer,0.8
santet,-1.0
santing,0.75
santiran,0.6
santun,0.51
santunan,0.3
sapi,-0.6
sapi jantan,-0.6
sapit,-0.6
sapu,-0.6
sara,-0.6
sara bara,-1.0
sarak,-0.6
saran,-0.3
sarangan,-0.6
sarannya,0.2
sarap,0.6
sarau,-0.94
sarik,-0.6
sarit,-0.745
sarju,0.8
saru,-0.69
saruk,0.8
sarung,-0.6
sasa,0.5
sasana,-0.6
sastra,0.4
satelit,-0.6
satir,-0.2
satire,-0.6
satria,0.4
satu,0.3
sauk,0.6
saum,-0.4
sawala,0.6
sawat,-1.0
say,0.2
saya,-0.6
sayang,0.38000000000000006
sayangnya,-0.3
sayap,-0.8
sayat,-0.8
sayid,0.3
sayu,-0.665
sayu rawan,-0.6
sayu rayu,-0.6
sayup,-0.6
se-sat pusat,-0.8
seandainya,-0.2
searah,0.2
sebab,0.3
sebagai,-0.6
sebaik,0.75
sebaiknya,0.63
sebanding,0.3666666666666667
sebandung,0.6
sebaran,-0.6
sebarang,-0.4
sebat,-0.3
sebel,-1.0
sebelah,-0.8
sebelah sini,-0.5
sebenarnya,0.65
sebenernya,0.1
sebentar,-0.4
seberang,-0.6
sebetulnya,0.8
sebit,-0.8
sebukan,0.6
secepatnya,0.6
secukupnya,0.63
sedang,-0.63
sedap,0.845
sedat,-0.775
sedatif,-0.5
sedeng,-0.3
sederhana,-0.51
sedi,-0.4
sedia,0.4
sediaan,-0.6
sedih,-0.8400000000000001
sedihhh,-1.0
sedihnya,-1.0
sedikit,-0.8
sedikit-dikitnya,-0.6
sedu,-0.875
sedu hati,-0.75
sedunia,-0.5
seemak,0.6
seenak,-0.8
seenaknya,-0.8
segak,0.56
segan,-0.67
segan-segan,0.5
segar,0.65
segeh,0.615
segenap,0.4
segera,-0.3666666666666667
segi,-0.8
segitu,-0.6
segitunya,-0.6
sehat,0.5366666666666667
sehat akal,0.75
sehat pikiran,0.75
sehati,0.75
seia,0.6
seibu,0.6
seindah,0.6
seiras,0.31
sejadah,0.6
sejagat,0.31
sejati,0.39
sejenak,0.2
sejuk,-0.48
sekadar,-0.6
sekah,0.6
sekali,-0.2
sekali-kali,0.6
sekam,0.3
sekar,1.0
sekarang,-0.5
sekata,0.6
sekedup,-0.6
sekitar,-0.75
seko,-0.6
sekolah,0.6
sekongkol,-0.8
sekongkolan,-0.8
sekop,-0.6
seksi,0.315
seksologis,-0.4
seksualitas,-1.0
sekunder,-0.75
sekurang-kurangnya,-0.6
sekutu,-0.6
seladang,-0.6
selagi,-0.4
selain,-0.63
selamat,0.64
selamatan,0.8
selamba,0.5
selangit,0.63
selap,-0.6
selaras,0.6
selawat,0.6
selayaknya,0.55
selebaran,-0.6
seleder,-1.0
selekeh,-0.94
selektif,-0.6
selempang,-1.0
selenggara,0.6
selengkapnya,0.2
selera,0.6
selerang,-1.0
selesa,0.45499999999999996
selesai,-0.43333333333333335
selesma,-0.6
seleweng,-1.0
selfie,0.4
selia,-0.4
selidik,-0.3
selingkuh,-0.78
selingkuhan,-1.0
selir,-0.8
selisih,-0.8
selit-belit,-0.6
selokan,-0.8
seloroh,0.6
selubung,-1.0
seluk beluk,-0.8
seluk-beluk,-0.8
selulur,-0.4
seluruhnya,-0.6
selusur,-0.6
semak hati,-1.0
semak-semak,0.6
semakin,0.4
seman,-1.0
semangat,0.47666666666666674
semangatin,-0.2
semaput,-0.8
semarak,0.615
semata-mata,-0.64
semau,-0.6
semayam,-0.6
sembada,-0.75
sembah,-0.4
sembahyang,1.0
sembahyangan,0.8
sembam,-0.8
sembarang,-0.8
sembarangan,-0.525
sembelit,-0.75
sember,-0.8
semberono,-0.75
sembir,0.8
semboyan,0.4
sembrono,-0.765
sembuh,0.8
sembul,-0.3
sembunyi-sembunyi,-0.8
sembur,-0.3
semburan,-0.8
sememeh,-0.75
semena,-0.6
semena-mena,-1.0
semenggah,-1.0
sementara,-0.5900000000000001
sementung,-0.875
semerbak,0.575
semestinya,-0.63
semi,0.2
semok,-0.8
sempelah,-0.8
sempena hati,0.8
sempit,-0.8
sempit akal,-0.75
semprot,-1.0
semprotan,-1.0
sempuras,-0.675
sempurna,0.41
semrawut,-1.0
semringah,0.8
semu,0.6
semua,-0.6
semuanya,-0.6
senang,0.5166666666666667
senat,-0.6
senda,0.63
sendal,-0.6
sendiri,-0.6
sendirian,-0.6
sendu,-0.605
seneng,0.5
senengnya,-0.2
senewen,-0.8
sengaja,-0.4
sengal,-0.8
senging,-1.0
sengit,-0.31
sengkek,-0.78
sengsara,-0.94
seni,-0.34
senil,0.5
senior,-0.3
senjang,-0.47666666666666674
senonoh,-1.0
sensasi,0.5
sensi,-0.8
sensibel,0.4
sensitif,-0.345
sentakan,-1.0
senteng,-1.0
sentiasa,-0.63
sentilan,-1.0
sentimen,-0.6
sentimental,0.63
senting,-0.69
sentong,-0.6
sentosa,1.0
sentuh,-0.2
sentuh asa,-0.2
sentuk,-0.8
senyampang,-0.8
senyap,-0.47666666666666674
senyum,0.2
senyuman,0.8
senyumin,0.6
senyumnya,0.6
senyur,-0.8
sepada,0.6
sepadan,0.56
sepak,-0.6
sepakat,0.8
sepantar,0.2
sepantasnya,0.4
separuh,-0.6
sepatu,0.6
sepatutnya,0.45
sepele,-0.43333333333333335
sepenuhnya,-0.6
seperti,-0.2
sepertinya,-0.4
sepi,-0.53
sepihak,-0.6
sepit,-0.6
sepuas-puasnya,0.63
sepuh,-0.3
serabutan,-1.0
seraga,-0.6
seragam,0.2
serah,-0.3
serak,-0.8
serakah,-0.5
serakan,-0.6
seram,-0.68
serampangan,-1.0
serampu,-0.6
seranah,-0.6
serang,-0.8
serangan,-0.6
serapah,0.4
serasi,0.47666666666666674
serawak,-0.6
seraya,0.8
serbasama,0.6
serbaserbi,0.6
serem,-1.0
seremeh,0.6
serempak,0.6
serenging,-1.0
serengit,-0.8
serentak,0.6
serep,0.4
serik,-0.6
serindai,-1.0
sering,0.6
seringai,0.4
seringing,-0.8
serius,-0.75
sero,0.6
serobot,-0.6
serong,-0.8
seronok,0.67
serpihan,-0.8
serta,0.4
serta-merta,0.6
seru,0.5
seruh,0.2
serunda,0.4
serundai,0.4
serupa,-0.45499999999999996
serutu,-0.6
servis,0.6
sesaji,0.8
sesak,-0.6
sesal,-0.4
sesalan,-0.5
sesambat,0.5
sesat,-0.555
sesat akal,-0.45
sesat pusat,-0.775
sesuai,0.6
sesungguhnya,0.8
setan,-0.8400000000000001
setara,0.4
seteheng,-0.5
setek,-0.8
setengah,-0.6
seteru,-0.8
setia,-0.445
setiawan,0.5
setimbang,-0.6
setimpal,-0.5
setip,-0.6
setir,0.2
setuju,0.43333333333333335
setujuan,0.8
sewajarnya,0.535
sewal,-0.94
sewenang-wenang,-1.0
sewot,-0.6266666666666666
shabu-shabu,-0.6
shalat,0.8
sharing,0.6
shiawase,0.4
