word,big
semestinya,-0.63
semok,-0.8
sempelah,-0.8
sempit,-0.8
sempit akal,-0.75
semprot,-1.0
semprotan,-1.0
sempuras,-0.675
semrawut,-1.0
semua,-0.6
semuanya,-0.6
senat,-0.6
sendal,-0.6
sendiri,-0.6
sendirian,-0.6
sendu,-0.605
senengnya,-0.2
senewen,-0.8
sengaja,-0.4
sengal,-0.8
senging,-1.0
sengit,-0.31
sengkek,-0.78
sengsara,-0.94
seni,-0.34
senior,-0.3
senjang,-0.47666666666666674
senonoh,-1.0
sensi,-0.8
sensitif,-0.345
sentakan,-1.0
senteng,-1.0
sentiasa,-0.63
sentilan,-1.0
sentimen,-0.6
senting,-0.69
sentong,-0.6
sentuh,-0.2
sentuh asa,-0.2
sentuk,-0.8
senyampang,-0.8
senyap,-0.47666666666666674
senyur,-0.8
sepak,-0.6
separuh,-0.6
sepele,-0.43333333333333335
sepenuhnya,-0.6
seperti,-0.2
sepertinya,-0.4
sepi,-0.53
sepihak,-0.6
sepit,-0.6
sepuh,-0.3
serabutan,-1.0
seraga,-0.6
serah,-0.3
serak,-0.8
serakah,-0.5
serakan,-0.6
seram,-0.68
serampangan,-1.0
serampu,-0.6
seranah,-0.6
serang,-0.8
serangan,-0.6
serawak,-0.6
serem,-1.0
serenging,-1.0
serengit,-0.8
serik,-0.6
serindai,-1.0
seringing,-0.8
serius,-0.75
serobot,-0.6
serong,-0.8
serpihan,-0.8
serupa,-0.45499999999999996
serutu,-0.6
sesak,-0.6
sesal,-0.4
sesalan,-0.5
sesat,-0.555
sesat akal,-0.45
sesat pusat,-0.775
setan,-0.8400000000000001
seteheng,-0.5
setek,-0.8
setengah,-0.6
seteru,-0.8
setia,-0.445
setimbang,-0.6
setimpal,-0.5
setip,-0.6
sewal,-0.94
sewenang-wenang,-1.0
sewot,-0.6266666666666666
shabu-shabu,-0.6
shy,-0.6
si dia,-0.6
si fulan,-0.6
si polan,-0.6
sia,-1.0
sia-sia,-0.7
sial,-0.915
sialan,-1.0
sian,-0.6
siapa,-0.2
siapanya,-0.4
siaran,-0.6
sidang,-0.3
sidik midik,-0.6
sifer,-0.6
sigar,-0.6
signifikansi,-0.4
sihh,-0.4
sikit,-0.6
siklon,-0.8
siksa,-1.0
siksaan,-1.0
sila,-0.4
silam,-0.8
silang,-0.8
silang selisih,-0.4
silang sengketa,-0.8
silap,-0.7
silap mata,-1.0
silu,-1.0
siluman,-1.0
simak,-0.5
simbah,-0.6
simbiosis,-0.5
simpan,-0.6
simpang,-0.8
simpang-siur,-0.8
simpatik,-0.4
sin,-0.2
sindir,-0.6
sindiran,-0.675
singgah,-0.4
singgung,-0.5
singkat,-0.6
singkat akal,-0.6
singkat tangan,-0.63
singkil,-0.8
singkir,-1.0
sinis,-0.6
sintetik,-0.69
sinting,-1.0
sipongang,-0.6
sirap hati,-0.2
siratan,-0.6
sirik,-0.69
sirkuler,-0.6
sirna,-0.5
sisa,-0.65
sisih,-0.4
sistem,-0.8
sistematik,-0.55
sistematis,-0.55
sitoplasma,-1.0
sivilisasi,-0.6
skors,-0.6
slebor,-1.0
slip,-1.0
soak,-1.0
soal,-0.2
soal jawab,-0.6
soalnya,-0.2
sobek,-0.6
sodok,-0.6
soe,-1.0
sogok,-0.8
sogokan,-0.8
solek,-0.8
solokan,-0.8
sombong,-0.525
someng,-0.745
somplak,-0.8
soms,-0.8
songsong,-0.4
sontak,-0.8
sontok,-0.75
sontoloyo,-0.75
sorak,-0.6
sorang,-0.4
sorangan,-0.6
sorry,-0.8
sosi,-1.0
sotau,-0.8
sotoy,-0.8
spam,-0.6
spastik,-0.56
spektakel,-0.6
spekulatif,-0.75
spion,-0.6
spontan,-0.315
stagnan,-0.3
stagnasi,-1.0
stalk,-0.8
stalking,-0.8
standar,-0.4
statis,-0.41
steril,-0.5
stok,-0.6
stori,-1.0
stres,-0.8
stress,-1.0
suak,-0.4
suap,-0.3
suari,-0.6
subang,-0.2
subordinat,-0.75
subversif,-0.8
sudahlah,-0.6
sudi,-0.41
sudu,-0.6
sugesti,-0.3
sugul,-0.78
suka hati,-0.6
suka mengganggu,-0.8
sukar,-0.4633333333333334
sukaria,-0.45499999999999996
sukatan,-1.0
sulah,-0.5
sulalah,-0.6
sulfur,-0.6
sulit,-0.63
sumarah,-0.8
sumbang,-0.775
sumbat,-0.6
sumbing,-0.8
sumir,-0.75
sumpah serapah,-1.0
sumpal,-0.6
sumpek,-0.8
sumpit,-0.6
sun,-0.6
sunam,-0.6
sundal,-0.75
sundal bolong,-1.0
sunduk,-0.6
sundut,-0.6
sungguh-sungguh,-0.25
sungguhpun,-0.6
sungkan,-0.8
sungkap,-0.6
sungkawa,-0.675
suni,-0.8
sunu,-0.4
sunyi,-0.3033333333333333
supaya,-0.6
superfisial,-0.5
suplai,-0.3
surah,-0.8
suram,-0.85
surat takdir,-0.3
suratan takdir,-0.3
suri,-0.2
surih,-0.6
suruh,-0.4
surup,-1.0
surut,-0.8
susah,-0.62
susah hati,-0.5633333333333334
susah payah,-0.88
susahnya,-0.6
suspend,-0.6
susu,-0.8
susuh,-0.8
susuk,-0.4
susup,-0.4
susur tangan,-0.6
susut,-0.2
sutradara,-0.6
suudzon,-0.8
syahwat,-0.4
syair,-0.6
syaitan,-0.88
syak,-0.615
syedi,-0.8
syedih,-1.0
syur,-0.6
ta,-0.6
taasub,-0.63
tabrak,-0.6
taburan,-0.6
tae,-0.8
tagar,-0.6
tagih,-0.6
tagut,-0.8
tahan,-0.26
tahi,-1.0
tahi angin,-0.8
tai,-1.0
taik,-1.0
tais,-0.675
tajak,-0.6
tajam mulut,-0.63
taji,-0.8
tak bernyawa,-1.0
takaran,-1.0
takda,-0.4
takul,-0.6
takut,-0.48666666666666664
takut-takut,-0.5
talak,-0.6
talas,-0.6
talenan,-1.0
tali jantung,-0.6
talun,-0.6
tamak,-0.56
tamat,-0.4
tamat riwayat,-0.6
tamat riwayatnya,-0.6
tambak,-0.6
tambat hati,-0.4
tambatan hati,-0.4
tambeng,-1.0
tambun,-0.6
tamparan,-0.6
tampik,-0.8
tampil,-0.3
tampuk,-0.6
tanah tandus,-0.6
tanda,-0.4
tandang,-0.2
tandanya,-0.4
tanduk,-0.4
tandus,-0.75
tangan panas,-0.775
tangan terbuka,-0.63
tanggal,-0.8
tanggul,-0.6
tanggung,-0.4
tanggungan,-0.6
tangis,-1.0
tangisan,-1.0
tangkai kering,-0.63
tangkap,-0.6
tangkap basah,-0.6
tangkap tangan,-0.8
tangkapan,-0.6
tangkis,-0.6
tantang,-0.8
tanur,-0.8
tapa-tapa,-0.6
tapak kaki,-0.6
tarak,-0.6
tarekat,-0.4
tarik napas habis,-1.0
tarung,-0.6
tatah-tatah,-1.0
tatak,-0.8
tau,-0.8
tauk,-0.6
taun,-1.0
taut,-0.4
tauu,-0.6
tawar,-0.8
tawon,-0.6
tbc,-0.6
tebal hati,-1.0
tebal jangat,-0.75
tebal telinga,-0.41
tebaran,-0.6
tebat,-0.6
tedak,-0.8
tega,-1.0
tegal,-0.8
teganya,-0.8
tegar,-0.48666666666666664
tegar hati,-0.69
tegar tengkuk,-0.63
teguh,-0.41
teguk,-0.315
tegun,-0.6
tegur,-0.3
tegur ajar,-1.0
tekak,-0.815
tekan,-0.3
tekan mental,-0.8
tekanan,-0.6
tekek,-0.6
teknik,-0.8
teks,-0.6
tekuk lutut,-0.6
telak,-0.6
telan,-1.0
telanjang,-0.34
telantar,-0.8
telat,-1.0
teledor,-0.75
telerang,-0.6
teles,-0.8
telik,-0.4
telimpuh,-0.6
telinga merah,-0.6
teliti waskita,-0.6
tembak,-1.0
tembak-menembak,-1.0
tembakau,-0.6
tembam,-0.8
tembelang,-1.0
tembis,-0.6
tembok,-0.2
tembok kering,-0.63
temenan,-0.4
temenin,-0.6
tempang,-0.5
tempat,-0.6
tempelak,-1.0
tempik,-0.8
tempo,-0.4
temporer,-0.465
tenat,-0.63
tendang,-0.6
tendas,-0.8
tendensi,-0.6
tengak,-0.775
tenggak,-0.6
tenggalam,-0.6
tenggan,-0.6
tenggang,-0.4
tenggarang,-0.8
tenggelem,-0.6
tengik,-0.81
tengkar,-0.8
tengkarap,-0.63
tengking,-1.0
tengkingan,-1.0
tengkoh,-0.6
tengku,-0.8
tengkulak,-1.0
tensi,-0.8
tentang,-0.2
tentatif,-0.38
teologis,-0.8
teoretis,-0.315
tepergok,-1.0
teperlus,-0.8
tepi,-0.8
tepian mata,-0.6
tepok,-0.5
tepu,-0.6
terabai,-0.6
teraduk,-0.6
teragung,-0.8
terajam,-0.8
terajang,-0.6
terakhir,-0.63
terali,-0.8
teralienasi,-0.6
terambau,-1.0
terang akal,-0.4
terang-terangan,-0.47
teraniaya,-0.8
terasing,-1.0
terbahak-bahak,-0.5
terbakar,-0.5
terbalik akal,-0.4
terban,-0.8
terbang arwah,-0.8
terbang pikiran,-0.8
terbangai,-0.6
terbanting,-0.3
terbelakang,-0.3
terbenam,-1.0
terbengkalai,-0.63
terbentur,-0.8
terberak,-1.0
terbesit,-0.4
terbiar,-0.6
terbongkar,-0.6
terbuang,-0.4
terbuka,-0.3666666666666667
terbuka (mata),-0.6
terbuni,-1.0
terburai,-0.75
terburu,-0.6
terburu-buru,-0.58
tercampak,-1.0
tercantol,-0.6
tercebur,-1.0
tercecer,-0.6
tercedera,-0.69
tercekluk,-0.6
tercela,-0.8
tercelampak,-1.0
tercemar,-0.5
tercemas,-0.6
tercemplung,-0.4
tercengang,-0.2
tercengang-cengang,-0.55
tercengung,-0.6
tercerai,-0.6
tercungap-cungap,-0.75
terdampar,-1.0
terdedah,-0.635
terdekat,-0.25
terderita,-0.8
terdesak,-0.7150000000000001
terdiam,-0.63
terekspos,-0.8
terempas,-1.0
terengah-engah,-0.75
terenyuh,-0.5
tergamak,-0.8
tergambar,-0.3
terganjal,-0.8
tergelecik,-0.8
tergeliat,-0.6
tergelicik,-0.6
tergelincir,-0.3
tergelingsir,-0.6
tergeluncur,-0.6
tergemap,-0.6
tergesa-gesa,-0.75
tergolong,-0.6
terguling,-0.6
tergulir,-0.6
terguncang,-0.6
terhambat,-0.8
terharu,-0.69
terhempas,-1.0
terhenti,-0.675
terhina direndahkan,-0.6
terhindar,-0.8
terhunjam,-0.6
terhunus,-0.75
teriak,-0.4
teriakan,-0.8
terik,-0.81
teriris,-1.0
terisolasi,-0.6
terista,-0.75
terjang,-0.6
terjeblos,-0.4
terjengkang,-1.0
terjepit,-0.8
terjerembab,-0.4
terjerohok,-0.8
terjerumus,-0.8
terjumpa,-0.8
terjun,-0.3
terjungkal,-0.5
terkait,-0.6
terkam,-0.8
terkecuali,-0.5
terkejar,-1.0
terkejut,-0.5
terkelepai,-0.5
terkelepek,-0.5
terkelik,-0.6
terkencar-kencar,-0.8
terkikis,-0.6
terkilir,-0.6
terkocok,-0.6
terkuak,-1.0
terkulai,-0.5
terkutuk,-0.855
terlalah,-1.0
terlalaikan,-0.6
terlalu,-0.55
terlampau,-0.815
terlangah,-0.6
terlanggar,-0.8
terlangkaui,-1.0
terlanjur,-0.3
terlengar,-0.8
terlepas,-1.0
terlewat,-0.3
terluang,-0.3
terluka,-1.0
terlulur,-0.6
termasuk,-0.6
termengah-mengah,-0.75
terminal,-0.6
terminasi,-0.6
termuat,-0.6
ternoda,-0.75
teror,-1.0
terowongan,-0.8
terpa,-0.8
terpacak,-0.6
terpacul,-0.8
terpaksa,-0.7150000000000001
terpaku,-0.45499999999999996
terpalit-palit,-0.6
terpana,-0.2
terpancang,-0.6
terpangah,-0.8
terpaut,-0.8
terpelanting,-0.6
terpelecok,-0.6
terpelekok,-0.6
terpeleset,-0.8
terpencil,-0.5
terpendam,-1.0
terpengaruh,-0.8
terperanjat,-0.6
terperengah,-0.3
terperenyak,-0.8
terperosok,-1.0
terperuk,-0.8
terpisah,-0.75
terpojok,-0.8
terpotong,-0.6
terpukul,-0.4
terpulang,-0.6
terpuruk,-0.8
terputus-putus,-0.5
terror,-1.0
tersaku,-0.6
tersampuk,-0.8
tersangkut,-0.6
tersantet,-0.6
tersapu,-0.6
tersara bara,-1.0
tersayat,-1.0
tersekat,-1.0
terselak,-0.6
terselip,-0.6
terselubung,-1.0
terselulur,-0.4
terselusur,-0.6
tersembunyi,-0.44
tersengal-sengal,-0.4
tersengut-sengut,-1.0
tersentuh,-0.4
tersentuh (perasaan),-0.2
terserah,-0.6
terserak,-0.6
terseret,-0.6
tersesat,-0.69
tersia-sia,-0.6
tersiar,-0.6
tersiksa,-1.0
tersila,-0.6
tersimbah,-1.0
tersinggung,-1.0
tersingkap,-0.6
tersingkir,-1.0
tersirah,-1.0
tersirap hatinya,-0.4
tersirep,-0.6
tersisih,-1.0
tersumbat,-1.0
tersungkap,-0.6
tersuntuk,-0.8
tersuruk,-1.0
tersusul,-0.6
tertabrak,-0.8
tertanam,-1.0
tertancap,-0.6
tertangguh,-0.6
tertanggung,-0.4
tertangkap basah,-0.6
tertangkap tangan,-0.8
tertata,-0.4
tertawan,-0.6
tertegak,-0.8
tertegun,-0.6
tertekan,-0.75
tertenung,-0.6
tertindas,-1.0
tertinggal,-0.6
tertubruk,-0.8
tertuju,-0.6
tertulang,-0.5
tertular,-0.8
tertumbuk,-0.8
tertumbuk akal,-1.0
tertunda,-0.6
tertutup,-1.0
terudak,-0.6
teruk,-0.74
terulur lidah,-1.0
terungkap,-0.6
terzalimi,-1.0
tesis,-0.6
tetas,-0.8
tetek,-0.8
tetes,-0.6
tetesan darah,-0.6
tetiba,-0.6
tetua,-0.4
tewas,-0.5
tiada,-0.5
tiba-tiba,-0.63
tidak,-1.0
tidak bekerja,-0.8
tidak keruan,-0.6
tidak masuk akal,-0.8
tiduran,-0.4
tidurin,-0.4
tikai,-0.8
tike,-0.6
tilam,-0.8
tilap,-0.8
tilas,-0.6
tim,-0.8
timah panas,-0.6
timang,-0.2
timbal,-0.4
timbangan,-1.0
timbul,-0.6
timbun,-0.3
timburu,-1.0
timpa,-0.6
timpang,-0.8
timpuk,-1.0
tindas,-1.0
tindih,-0.8
tindik,-0.6
tingau,-0.8
tinggal,-0.3
tinggalkan,-0.6
tinggikan,-0.4
tingkah,-1.0
tingkeb,-0.6
tinja,-1.0
tinju,-1.0
tipeks,-0.6
tipis,-0.88
tipu muslihat,-1.0
tiri,-0.4
tiru,-0.5
tiruan,-0.345
titi,-0.3
titian,-0.8
titik,-0.6
titik berat,-0.6
titis,-0.6
titisan darah,-0.6
tiup,-0.6
tiup-tiup,-0.6
tkde,-0.2
tobak,-0.6
tobat,-0.4
toboh,-0.8
tohor,-0.33
tolak,-0.8
tolol,-0.69
tongong,-0.675
tonjok,-1.0
tonton,-0.8
topan,-0.6
topek,-0.8
topo,-1.0
tosan aji,-0.8
tradisional,-0.5
tragedi,-1.0
transnasional,-0.5
trauma,-0.5833333333333334
traumatis,-0.8
travesti,-1.0
trayek,-0.8
trek,-0.6
tren,-0.4
tropika,-0.5
tt,-0.4
tua,-0.4
tua bangka,-0.6
tuah,-0.3
tuak,-0.6
tuas,-0.6
tubruk,-0.6
tubuh,-0.8
tugal,-0.8
tugas,-0.2
tuhkan,-0.8
tuhmah,-0.6
tuil,-0.6
tuju,-0.4
tukang,-0.4
tukar,-0.3
tukas,-1.0
tulah,-0.6
tulang,-0.4
tulang punggung,-0.6
tular,-0.8
tuli,-0.6
tulup,-0.6
tumandang,-0.3
tumbang,-0.5
tumbang vertikal,-0.6
tumben,-0.4
tumbuk,-0.6
tumor,-0.8
tumpah hati,-0.6
tumpahan hati,-0.6
tumpang tinggal,-0.4
tumpas,-0.8
tumpasan,-1.0
tumpat,-0.8
tumpu,-0.3
tumpuan,-0.3
tumpuk,-0.8
tumpul,-0.615
tumpul otak,-0.6
tumpur,-0.815
tun,-0.8
tunasusila,-1.0
tunawisma,-0.88
tunduk,-0.3333333333333333
tunggakan,-0.8
tunggang,-0.2
tunggang gunung,-0.8
tunggu,-0.2
tunggul,-0.6
tungku,-0.8
tunjangan,-0.6
tunjuk perasaan,-0.6
tuntunan,-0.6
tuntut,-0.6
tupai,-1.0
turun,-0.3
turunan,-0.3
turut,-0.6
tusuk,-0.8
tutup,-0.4
tutup mulut,-0.3
tutur,-0.4
tutur kata,-0.8
tuyul,-0.8
typo,-0.4
typonya,-0.6
ua,-0.8
uang pecah,-0.8
uang sogok,-0.6
uar,-0.6
uar-uar,-0.6
ubah akal,-0.4
ubah ingat,-0.6
uber,-0.6
ucap,-0.4
ucek,-0.6
uci-uci,-0.8
udahan,-0.8
udara,-0.8
udeh,-0.6
udi,-0.94
udik,-0.75
ugh,-0.8
ujar,-0.8
ujung,-0.6
ujung tangan,-0.8
ukir,-1.0
ulah,-0.6
ulam-ulam,-1.0
ulasan pers,-0.6
uler,-0.6
ulet,-0.63
umbar,-0.6
umbul-umbul,-0.6
umpan,-0.6
umpat,-0.8
umpatan,-0.8
umuk,-0.75
unam,-0.6
undian,-1.0
unfollow,-0.4
ungkal,-0.63
unit,-0.8
unjuk,-0.6
unjuk rasa,-0.6
unmood,-0.6
unting,-1.0
upah,-0.3
upaya,-0.4
uras,-0.6
urgen,-0.8
uring-uringan,-1.0
urit,-0.6
urita,-0.6
urun,-0.8
urung,-1.0
urut-urutan,-0.8
usah,-1.0
usaha,-0.4
usai,-0.3
usak,-0.6
usang,-0.815
usikan,-0.5
usil,-0.6
usir,-0.8
usrek,-1.0
usul,-0.3
utang,-0.8
utopis,-0.5
uyuh,-0.6
uzur,-0.69
vagina,-0.8
vakum,-0.6
validitas,-0.6
vampir,-1.0
varian,-0.2
vibrasi,-0.6
vital,-0.8
vulgar,-0.6
wabah,-1.0
wacana,-0.6
waduk,-0.6
wafat,-0.5833333333333334
waham,-0.615
walang hati,-0.875
walau,-0.6
wan,-0.8
wangsit,-0.6
wanita,-0.5
wara,-0.6
wara-wara,-0.6
warita,-0.8
warta,-0.6
wasit,-0.6
waswas,-0.6
watu,-0.6
wawa,-0.6
wedus,-0.6
week,-0.8
wejang,-0.6
wejangan,-0.6
why,-0.4
wimana,-0.8
wreda,-0.8
xx,-0.2
yaahh,-0.6
yahhh,-0.6
yakali,-0.6
yalord,-0.4
yampun,-0.6
yang,-1.0
yaoi,-1.0
yauda,-0.8
yaudah,-0.4
yaudahlah,-0.6
yaudh,-0.6
yelah,-0.6
yg tuan,-0.6
yodah,-0.4
yunior,-0.8
yuwaraja,-0.8
zakar,-0.6
zalim,-0.8049999999999999
zat pemabuk,-0.6
zero,-0.6
ziarah,-0.8
